Query	GO:EggNOG GO Cellular
jg32279	GO:0005694
jg32279	GO:0043231
jg31978	GO:0043231
jg33296	GO:0005737
jg33296	GO:0005783
jg33296	GO:0009579
jg33296	GO:0034357
jg33296	GO:0043231
jg33296	GO:0044436
jg33296	GO:0044444
jg35167	GO:0005737
jg35167	GO:0016021
jg35167	GO:0031968
jg35167	GO:0043231
jg35167	GO:0044444
jg35167	GO:0046930
jg32745	GO:0005737
jg32745	GO:0043231
jg32745	GO:0044444
jg14136	GO:0043231
jg33637	GO:0005737
jg33637	GO:0009579
jg33637	GO:0043231
jg33637	GO:0044444
jg20785	GO:0005618
jg20785	GO:0043231
jg32871	GO:0005737
jg32871	GO:0005794
jg32871	GO:0016021
jg32871	GO:0043231
jg32871	GO:0044444
jg33647	GO:0005737
jg33647	GO:0031430
jg33647	GO:0031672
jg33647	GO:0043231
jg33647	GO:0044444
jg3659	GO:0005737
jg3659	GO:0043231
jg3659	GO:0044444
jg32132	GO:0043231
jg14214	GO:0005635
jg14214	GO:0005737
jg14214	GO:0005783
jg14214	GO:0016021
jg14214	GO:0031968
jg14214	GO:0043231
jg14214	GO:0044444
jg33151	GO:0005737
jg33151	GO:0019866
jg33151	GO:0043231
jg33151	GO:0044444
jg33151	GO:0044455
jg32933	GO:0005737
jg32933	GO:0005829
jg32933	GO:0044444
jg33286	GO:0016021
jg32062	GO:0005737
jg32062	GO:0043231
jg32062	GO:0044444
jg36128	GO:0005737
jg36128	GO:0019866
jg36128	GO:0043231
jg36128	GO:0044444
jg36128	GO:0044455
jg33001	GO:0043231
jg33425	GO:0043231
jg33957	GO:0005737
jg33957	GO:0005829
jg33957	GO:0043231
jg33957	GO:0044444
jg33408	GO:0005737
jg33408	GO:0009579
jg33408	GO:0016021
jg33408	GO:0019866
jg33408	GO:0034357
jg33408	GO:0043231
jg33408	GO:0044436
jg33408	GO:0044444
jg33090	GO:0005737
jg33090	GO:0005829
jg33090	GO:0044444
jg26747	GO:0005737
jg26747	GO:0005783
jg26747	GO:0043231
jg26747	GO:0044444
jg33130	GO:0005737
jg33130	GO:0005794
jg33130	GO:0005829
jg33130	GO:0043231
jg33130	GO:0044444
jg32829	GO:0005737
jg32829	GO:0005829
jg32829	GO:0030529
jg32829	GO:0043231
jg32829	GO:0044444
jg19287	GO:0005737
jg19287	GO:0005794
jg19287	GO:0016021
jg19287	GO:0043231
jg19287	GO:0044444
jg32824	GO:0005737
jg32824	GO:0043231
jg32824	GO:0044444
jg33060	GO:0043231
jg2760	GO:0005737
jg2760	GO:0005829
jg2760	GO:0043231
jg2760	GO:0044444
jg33785	GO:0005737
jg33785	GO:0005829
jg33785	GO:0044444
jg32918	GO:0005737
jg32918	GO:0043231
jg32918	GO:0044444
jg32690	GO:0005737
jg32690	GO:0005794
jg32690	GO:0043231
jg32690	GO:0044444
jg33653	GO:0043231
jg31351	GO:0005737
jg31351	GO:0043231
jg31351	GO:0044444
jg33642	GO:0005737
jg33642	GO:0005829
jg33642	GO:0044444
jg25838	GO:0005618
jg25838	GO:0005737
jg25838	GO:0005829
jg25838	GO:0044444
jg18660	GO:0043231
jg15837	GO:0005667
jg15837	GO:0005694
jg15837	GO:0005737
jg15837	GO:0016021
jg15837	GO:0043231
jg32976	GO:0005618
jg32976	GO:0005737
jg32976	GO:0005829
jg32976	GO:0030529
jg32976	GO:0043231
jg32976	GO:0044444
jg14463	GO:0005737
jg14463	GO:0005783
jg14463	GO:0005794
jg14463	GO:0016021
jg14463	GO:0043231
jg14463	GO:0044444
jg17613	GO:0000151
jg17613	GO:0030529
jg17613	GO:0043231
jg32459	GO:0005635
jg32459	GO:0005737
jg32459	GO:0005829
jg32459	GO:0016021
jg32459	GO:0043231
jg32459	GO:0044444
jg32459	GO:0046930
jg18091	GO:0043231
jg7705	GO:0005737
jg7705	GO:0043231
jg7705	GO:0044444
jg15342	GO:0005737
jg15342	GO:0043231
jg15342	GO:0044444
jg32417	GO:0005737
jg32417	GO:0005829
jg32417	GO:0043231
jg32417	GO:0044444
jg32475	GO:0005737
jg32475	GO:0043231
jg32475	GO:0044444
jg33161	GO:0005737
jg33161	GO:0005783
jg33161	GO:0043231
jg33161	GO:0044444
jg28943	GO:0005737
jg28943	GO:0005829
jg28943	GO:0043231
jg28943	GO:0044444
jg33464	GO:0005737
jg33464	GO:0030529
jg33464	GO:0043231
jg33464	GO:0044444
jg33133	GO:0005618
jg12768	GO:0005737
jg12768	GO:0043231
jg12768	GO:0044444
jg10710	GO:0005737
jg10710	GO:0043231
jg10710	GO:0044444
jg562	GO:0005737
jg562	GO:0016021
jg562	GO:0019866
jg562	GO:0031301
jg562	GO:0031968
jg562	GO:0032592
jg562	GO:0043231
jg562	GO:0044444
jg562	GO:0044455
jg562	GO:0046930
jg33229	GO:0005618
jg33229	GO:0016021
jg32865	GO:0016021
jg33524	GO:0005737
jg33524	GO:0043231
jg33524	GO:0044444
jg33560	GO:0043231
jg33019	GO:0043231
jg32917	GO:0005737
jg32917	GO:0043231
jg32917	GO:0044444
jg684	GO:0005737
jg684	GO:0005829
jg684	GO:0044444
jg33014	GO:0005737
jg33014	GO:0019866
jg33014	GO:0043231
jg33014	GO:0044444
jg33014	GO:0044455
jg32895	GO:0005737
jg33529	GO:0005737
jg15809	GO:0005737
jg15809	GO:0043231
jg15809	GO:0044444
jg32609	GO:0005737
jg32609	GO:0005829
jg32609	GO:0043231
jg32609	GO:0044444
jg33042	GO:0005737
jg33042	GO:0005829
jg33042	GO:0044444
jg35289	GO:0005737
jg35289	GO:0043231
jg35289	GO:0044444
jg32245	GO:0005737
jg32245	GO:0009579
jg32245	GO:0034357
jg32245	GO:0043231
jg32245	GO:0044436
jg32245	GO:0044444
jg32697	GO:0005737
jg32697	GO:0005829
jg32697	GO:0030529
jg32697	GO:0043231
jg32697	GO:0044444
jg32938	GO:0030529
jg34999	GO:0000151
jg33454	GO:0005737
jg33454	GO:0005829
jg33454	GO:0030529
jg33454	GO:0044444
jg33089	GO:0005737
jg33089	GO:0019866
jg33089	GO:0043231
jg33089	GO:0044444
jg33089	GO:0044455
jg32964	GO:0042575
jg18667	GO:0005737
jg18667	GO:0043231
jg18667	GO:0044444
jg33137	GO:0000151
jg11216	GO:0000502
jg35564	GO:0005737
jg35564	GO:0005794
jg35564	GO:0016021
jg35564	GO:0031301
jg35564	GO:0043231
jg35564	GO:0044444
jg5564	GO:0005737
jg5564	GO:0044444
jg33430	GO:0005737
jg33430	GO:0005829
jg33430	GO:0044444
jg32757	GO:0016021
jg4638	GO:0005737
jg4638	GO:0043231
jg4638	GO:0044444
jg10825	GO:0005737
jg10825	GO:0043231
jg13901	GO:0005737
jg13901	GO:0043231
jg13901	GO:0044444
jg33651	GO:0005737
jg33651	GO:0005794
jg33651	GO:0016021
jg33651	GO:0043231
jg33651	GO:0044444
jg32323	GO:0005694
jg32323	GO:0043231
jg33640	GO:0043231
jg32494	GO:0005737
jg32494	GO:0043231
jg32494	GO:0044444
jg32571	GO:0016021
jg35837	GO:0005737
jg35837	GO:0005783
jg35837	GO:0009579
jg35837	GO:0034357
jg35837	GO:0043231
jg35837	GO:0044436
jg35837	GO:0044444
jg22492	GO:0005737
jg22492	GO:0016021
jg22492	GO:0043231
jg22492	GO:0044444
jg33149	GO:0005618
jg33149	GO:0005737
jg33149	GO:0043231
jg33149	GO:0044444
jg32057	GO:0005737
jg32057	GO:0005783
jg32057	GO:0012506
jg32057	GO:0031410
jg32057	GO:0035838
jg32057	GO:0043231
jg32057	GO:0044444
jg32057	GO:0090404
jg32057	GO:0090406
jg32856	GO:0005737
jg32856	GO:0005783
jg32856	GO:0016021
jg32856	GO:0043231
jg32856	GO:0044444
jg10330	GO:0005737
jg10330	GO:0043231
jg10330	GO:0044444
jg32469	GO:0016021
jg18169	GO:0043231
jg7816	GO:0005952
jg16639	GO:0005737
jg16639	GO:0005829
jg16639	GO:0016021
jg16639	GO:0043231
jg16639	GO:0044444
jg33253	GO:0005737
jg33253	GO:0005794
jg33253	GO:0005829
jg33253	GO:0043231
jg33253	GO:0044444
jg85	GO:0043231
jg18489	GO:0043231
jg32546	GO:0031225
jg32133	GO:0043231
jg33657	GO:0005737
jg33657	GO:0009579
jg33657	GO:0043231
jg33657	GO:0044444
jg25230	GO:0005694
jg25230	GO:0005737
jg25230	GO:0005829
jg25230	GO:0031011
jg25230	GO:0033202
jg25230	GO:0043231
jg25230	GO:0044444
jg4359	GO:0005737
jg4359	GO:0005829
jg4359	GO:0043231
jg4359	GO:0044444
jg33144	GO:0005737
jg33144	GO:0005783
jg33144	GO:0043231
jg33144	GO:0044444
jg4923	GO:0016021
jg36828	GO:0005618
jg36828	GO:0005737
jg36828	GO:0005783
jg36828	GO:0043231
jg36828	GO:0044444
jg37242	GO:0005618
jg32118	GO:0005737
jg32118	GO:0005829
jg32118	GO:0009579
jg32118	GO:0043231
jg32118	GO:0044444
jg24061	GO:0005737
jg24061	GO:0005881
jg24061	GO:0044444
jg8167	GO:0005737
jg8167	GO:0016021
jg8167	GO:0019866
jg8167	GO:0031301
jg8167	GO:0031351
jg8167	GO:0043231
jg8167	GO:0044444
jg9512	GO:0005737
jg9512	GO:0005829
jg9512	GO:0030529
jg9512	GO:0043231
jg9512	GO:0044444
jg17080	GO:0005737
jg17080	GO:0043231
jg17080	GO:0044444
jg32823	GO:0005737
jg32823	GO:0005829
jg32823	GO:0019866
jg32823	GO:0043231
jg32823	GO:0044444
jg32823	GO:0044455
jg32488	GO:0005737
jg32488	GO:0005829
jg32488	GO:0043231
jg32488	GO:0044444
jg33612	GO:0005737
jg33612	GO:0005783
jg33612	GO:0005794
jg33612	GO:0016021
jg33612	GO:0031301
jg33612	GO:0031501
jg33612	GO:0043231
jg33612	GO:0044444
jg20821	GO:0005737
jg20821	GO:0043231
jg20821	GO:0044444
jg32321	GO:0005737
jg32321	GO:0009521
jg32321	GO:0009579
jg32321	GO:0016021
jg32321	GO:0030076
jg32321	GO:0034357
jg32321	GO:0043231
jg32321	GO:0044436
jg32321	GO:0044444
jg18166	GO:0005737
jg18166	GO:0005829
jg18166	GO:0043231
jg18166	GO:0044444
jg33220	GO:0005737
jg33220	GO:0043231
jg33220	GO:0044444
jg32140	GO:0005618
jg32950	GO:0005737
jg32950	GO:0043231
jg32950	GO:0044444
jg32911	GO:0005694
jg32911	GO:0005737
jg32911	GO:0044444
jg32769	GO:0005618
jg32769	GO:0005737
jg32769	GO:0005829
jg32769	GO:0030529
jg32769	GO:0043231
jg32769	GO:0044444
jg259	GO:0005737
jg259	GO:0016021
jg259	GO:0043231
jg259	GO:0044444
jg8636	GO:0005618
jg20866	GO:0005737
jg20866	GO:0005783
jg20866	GO:0016021
jg20866	GO:0043231
jg20866	GO:0044444
jg32333	GO:0005737
jg32333	GO:0043231
jg27640	GO:0005618
jg27640	GO:0005737
jg27640	GO:0005829
jg27640	GO:0043231
jg27640	GO:0044444
jg32968	GO:0005737
jg32968	GO:0005783
jg32968	GO:0016021
jg32968	GO:0043231
jg32968	GO:0044444
jg28332	GO:0005737
jg28332	GO:0005881
jg28332	GO:0044444
jg33458	GO:0005694
jg33458	GO:0005737
jg33458	GO:0005783
jg33458	GO:0016021
jg33458	GO:0019866
jg33458	GO:0043231
jg33458	GO:0044444
jg32608	GO:0005737
jg32608	GO:0030529
jg32608	GO:0043231
jg32608	GO:0044444
jg9922	GO:0005737
jg9922	GO:0005783
jg9922	GO:0005829
jg9922	GO:0043231
jg9922	GO:0044444
jg4848	GO:0005737
jg4848	GO:0005783
jg4848	GO:0005794
jg4848	GO:0016021
jg4848	GO:0030529
jg4848	GO:0043231
jg4848	GO:0044444
jg32651	GO:0005737
jg32651	GO:0009521
jg32651	GO:0009579
jg32651	GO:0034357
jg32651	GO:0043231
jg32651	GO:0044436
jg32651	GO:0044444
jg32610	GO:0016021
jg35593	GO:0005737
jg35593	GO:0005794
jg35593	GO:0005829
jg35593	GO:0005923
jg35593	GO:0005925
jg35593	GO:0012506
jg35593	GO:0016021
jg35593	GO:0031410
jg35593	GO:0043231
jg35593	GO:0044444
jg11049	GO:0005737
jg11049	GO:0016021
jg11049	GO:0031301
jg11049	GO:0031351
jg11049	GO:0031968
jg11049	GO:0043231
jg11049	GO:0044444
jg5539	GO:0016021
jg32626	GO:0005618
jg32626	GO:0005737
jg32626	GO:0005829
jg32626	GO:0030529
jg32626	GO:0043231
jg32626	GO:0044444
jg37238	GO:0005618
jg37238	GO:0005737
jg37238	GO:0005794
jg37238	GO:0043231
jg37238	GO:0044444
jg15988	GO:0005737
jg15988	GO:0005829
jg15988	GO:0044444
jg32033	GO:0005737
jg32033	GO:0043231
jg32033	GO:0044444
jg33148	GO:0005737
jg33148	GO:0005783
jg33148	GO:0043231
jg33148	GO:0044444
jg36553	GO:0030529
jg36553	GO:0043231
jg32602	GO:0005737
jg32163	GO:0005737
jg32163	GO:0005829
jg32163	GO:0030529
jg32163	GO:0044444
jg32644	GO:0005737
jg32644	GO:0043231
jg32644	GO:0044444
jg26069	GO:0005737
jg26069	GO:0009579
jg26069	GO:0019866
jg26069	GO:0031970
jg26069	GO:0043231
jg26069	GO:0044436
jg26069	GO:0044444
jg33452	GO:0005737
jg33452	GO:0005794
jg33452	GO:0016021
jg33452	GO:0043231
jg33452	GO:0044444
jg33633	GO:0005737
jg33633	GO:0005783
jg33633	GO:0043231
jg33633	GO:0044444
jg32947	GO:0030529
jg36666	GO:0016021
jg36457	GO:0043231
jg32366	GO:0000151
jg19831	GO:0005737
jg19831	GO:0009579
jg19831	GO:0030529
jg19831	GO:0043231
jg19831	GO:0044444
jg33462	GO:0016021
jg32025	GO:0043231
jg32520	GO:0005737
jg32520	GO:0005794
jg32520	GO:0016021
jg32520	GO:0043231
jg32520	GO:0044444
jg32722	GO:0005737
jg32722	GO:0030529
jg32722	GO:0043231
jg32722	GO:0044444
jg32109	GO:0005618
jg32109	GO:0005737
jg32109	GO:0016469
jg32109	GO:0019866
jg32109	GO:0043231
jg32109	GO:0044444
jg32109	GO:0044455
jg32109	GO:0045259
jg32109	GO:0045261
jg32109	GO:0045267
jg32385	GO:0005737
jg32385	GO:0030529
jg32385	GO:0043231
jg32385	GO:0044444
jg32037	GO:0005618
jg32037	GO:0005737
jg32037	GO:0043231
jg32037	GO:0044444
jg32836	GO:0005694
jg32836	GO:0005737
jg32836	GO:0016021
jg32836	GO:0043231
jg32836	GO:0044444
jg33626	GO:0005737
jg33626	GO:0009579
jg33626	GO:0034357
jg33626	GO:0043231
jg33626	GO:0044436
jg33626	GO:0044444
jg24220	GO:0016021
jg32395	GO:0043231
jg32870	GO:0005737
jg32870	GO:0016021
jg32870	GO:0043231
jg32870	GO:0044444
jg30050	GO:0016021
jg32960	GO:0043231
jg28025	GO:0005737
jg28025	GO:0043231
jg28025	GO:0044444
jg33114	GO:0005635
jg33114	GO:0005737
jg33114	GO:0016021
jg33114	GO:0043231
jg33114	GO:0044444
jg33114	GO:0046930
jg29939	GO:0043231
jg32990	GO:0005737
jg32990	GO:0005783
jg32990	GO:0005794
jg32990	GO:0016021
jg32990	GO:0043231
jg32990	GO:0044444
jg12845	GO:0005618
jg35350	GO:0005737
jg35350	GO:0005783
jg35350	GO:0005794
jg35350	GO:0043231
jg35350	GO:0044444
jg33000	GO:0016021
jg32216	GO:0016021
jg13805	GO:0005618
jg13805	GO:0016021
jg13805	GO:0044426
jg37081	GO:0016021
jg33091	GO:0005737
jg33091	GO:0005829
jg33091	GO:0044444
jg32049	GO:0043231
jg32661	GO:0005737
jg32661	GO:0016021
jg32661	GO:0043231
jg32661	GO:0044444
jg15465	GO:0005618
jg15465	GO:0005737
jg15465	GO:0005829
jg15465	GO:0030529
jg15465	GO:0043231
jg15465	GO:0044444
jg1255	GO:0005737
jg1255	GO:0009521
jg1255	GO:0009579
jg1255	GO:0016021
jg1255	GO:0034357
jg1255	GO:0043231
jg1255	GO:0044436
jg1255	GO:0044444
jg11688	GO:0005737
jg11688	GO:0016021
jg11688	GO:0031301
jg11688	GO:0043231
jg11688	GO:0044444
jg2393	GO:0005737
jg2393	GO:0005829
jg2393	GO:0043231
jg2393	GO:0044444
jg28129	GO:0005737
jg28129	GO:0043231
jg28129	GO:0044444
jg32773	GO:0005737
jg32773	GO:0005783
jg32773	GO:0005794
jg32773	GO:0005829
jg32773	GO:0016021
jg32773	GO:0031410
jg32773	GO:0043231
jg32773	GO:0044444
jg33099	GO:0005737
jg33099	GO:0043231
jg33099	GO:0044444
jg32457	GO:0005737
jg32457	GO:0005794
jg32457	GO:0016021
jg32457	GO:0043231
jg32457	GO:0044444
jg33180	GO:0043231
jg33076	GO:0016021
jg32198	GO:0043231
jg36164	GO:0043231
jg33536	GO:0005737
jg11931	GO:0043231
jg32493	GO:0005618
jg32493	GO:0005737
jg32493	GO:0005794
jg32493	GO:0016021
jg32493	GO:0043231
jg32493	GO:0044444
jg34073	GO:0005737
jg34073	GO:0005829
jg34073	GO:0043231
jg34073	GO:0044444
jg33669	GO:0005737
jg33669	GO:0016021
jg33669	GO:0019866
jg33669	GO:0043231
jg33669	GO:0044444
jg10499	GO:0005737
jg10499	GO:0005794
jg10499	GO:0016021
jg10499	GO:0043231
jg10499	GO:0044444
jg32139	GO:0000815
jg32139	GO:0005737
jg32139	GO:0043231
jg32139	GO:0044444
jg10042	GO:0005737
jg10042	GO:0016021
jg10042	GO:0019866
jg10042	GO:0043231
jg10042	GO:0044444
jg10042	GO:0044455
jg33527	GO:0005737
jg11661	GO:0005737
jg11661	GO:0012506
jg11661	GO:0031410
jg11661	GO:0043231
jg11661	GO:0044444
jg37317	GO:0043231
jg32089	GO:0005737
jg32089	GO:0009579
jg32089	GO:0043231
jg32089	GO:0044436
jg32089	GO:0044444
jg37084	GO:0005737
jg37084	GO:0005829
jg37084	GO:0043231
jg37084	GO:0044444
jg32440	GO:0005737
jg32440	GO:0016021
jg32440	GO:0043231
jg32440	GO:0044444
jg4886	GO:0005737
jg4886	GO:0005783
jg4886	GO:0005829
jg4886	GO:0043231
jg4886	GO:0044444
jg33227	GO:0005737
jg33227	GO:0005829
jg33227	GO:0043231
jg33227	GO:0044444
jg27303	GO:0005737
jg27303	GO:0005794
jg27303	GO:0016021
jg27303	GO:0031410
jg27303	GO:0043231
jg27303	GO:0044444
jg33059	GO:0005737
jg33059	GO:0043231
jg33059	GO:0044444
jg2391	GO:0005737
jg2391	GO:0043231
jg2391	GO:0044444
jg32957	GO:0005635
jg32957	GO:0043231
jg33065	GO:0005737
jg33065	GO:0005783
jg33065	GO:0043231
jg33065	GO:0044444
jg29493	GO:0005737
jg32654	GO:0005737
jg32654	GO:0005783
jg32654	GO:0005794
jg32654	GO:0016021
jg32654	GO:0043231
jg32654	GO:0044444
jg18937	GO:0005737
jg18937	GO:0005783
jg18937	GO:0043231
jg18937	GO:0044444
jg28572	GO:0005737
jg28572	GO:0005829
jg28572	GO:0016021
jg28572	GO:0044444
jg32192	GO:0005737
jg32192	GO:0005829
jg32192	GO:0044444
jg11084	GO:0043231
jg17132	GO:0005694
jg17132	GO:0043231
jg33139	GO:0005737
jg33139	GO:0043231
jg33139	GO:0044444
jg12628	GO:0005737
jg12628	GO:0043231
jg12628	GO:0044444
jg569	GO:0005618
jg569	GO:0005737
jg569	GO:0005783
jg569	GO:0005794
jg569	GO:0043231
jg569	GO:0044444
jg21537	GO:0005737
jg21537	GO:0016021
jg21537	GO:0043231
jg21537	GO:0044444
jg33708	GO:0005737
jg33708	GO:0005794
jg33708	GO:0016021
jg33708	GO:0043231
jg33708	GO:0044444
jg32448	GO:0005737
jg32448	GO:0043231
jg32448	GO:0044444
jg32877	GO:0005694
jg28532	GO:0005887
jg28532	GO:0016021
jg32699	GO:0005737
jg32699	GO:0005829
jg32699	GO:0030529
jg32699	GO:0043231
jg32699	GO:0044444
jg31877	GO:0005737
jg31877	GO:0030529
jg404	GO:0005737
jg16940	GO:0043231
jg10657	GO:0005737
jg10657	GO:0005829
jg10657	GO:0030529
jg10657	GO:0043231
jg10657	GO:0044444
jg33449	GO:0005737
jg33449	GO:0005829
jg33449	GO:0044444
jg30588	GO:0005737
jg30588	GO:0005783
jg30588	GO:0016021
jg30588	GO:0043231
jg30588	GO:0044444
jg27263	GO:0043231
jg33134	GO:0005737
jg33134	GO:0005794
jg33134	GO:0005829
jg33134	GO:0043231
jg33134	GO:0044444
jg33069	GO:0005737
jg33069	GO:0043231
jg33069	GO:0044444
jg33457	GO:0005737
jg33457	GO:0043231
jg33084	GO:0005737
jg32720	GO:0005737
jg32720	GO:0009579
jg32720	GO:0034357
jg32720	GO:0043231
jg32720	GO:0044436
jg32720	GO:0044444
jg28577	GO:0005737
jg28577	GO:0009579
jg28577	GO:0034357
jg28577	GO:0043231
jg28577	GO:0044436
jg28577	GO:0044444
jg32777	GO:0005618
jg32777	GO:0005737
jg32777	GO:0005829
jg32777	GO:0030529
jg32777	GO:0043231
jg32777	GO:0044444
jg345	GO:0043231
jg32158	GO:0005737
jg32158	GO:0005783
jg32158	GO:0016021
jg32158	GO:0043231
jg32158	GO:0044444
jg33371	GO:0005737
jg33371	GO:0005783
jg33371	GO:0016021
jg33371	GO:0043231
jg33371	GO:0044444
jg31470	GO:0005737
jg31470	GO:0043231
jg31470	GO:0044444
jg36752	GO:0000229
jg36752	GO:0005694
jg36752	GO:0005737
jg36752	GO:0043231
jg36752	GO:0044444
jg33032	GO:0043231
jg9409	GO:0043231
jg32059	GO:0005737
jg25096	GO:0043231
jg33346	GO:0016021
jg3679	GO:0043231
jg20575	GO:0005737
jg20575	GO:0043231
jg20575	GO:0044444
jg33147	GO:0005737
jg33147	GO:0016021
jg33147	GO:0043231
jg33147	GO:0044444
jg36225	GO:0005737
jg36225	GO:0043231
jg36225	GO:0044444
jg31831	GO:0005737
jg31831	GO:0043231
jg31831	GO:0044444
jg14791	GO:0005737
jg14791	GO:0005783
jg14791	GO:0005794
jg14791	GO:0043231
jg14791	GO:0044444
jg33416	GO:0005737
jg33416	GO:0005783
jg33416	GO:0043231
jg33416	GO:0044444
jg32840	GO:0005737
jg32840	GO:0005829
jg32840	GO:0030529
jg32840	GO:0044444
jg32763	GO:0005737
jg32763	GO:0043231
jg36908	GO:0043231
jg32021	GO:0005737
jg32021	GO:0016021
jg32021	GO:0031225
jg32021	GO:0043231
jg32021	GO:0044444
jg32021	GO:0046658
jg32883	GO:0043231
jg30231	GO:0005694
jg30231	GO:0043231
jg1442	GO:0043231
jg32250	GO:0005737
jg33085	GO:0005618
jg33085	GO:0005737
jg33085	GO:0005783
jg33085	GO:0043231
jg33085	GO:0044444
jg32598	GO:0031225
jg25719	GO:0005737
jg25719	GO:0043231
jg32074	GO:0005737
jg32074	GO:0043231
jg32074	GO:0044444
jg23181	GO:0005694
jg23181	GO:0043231
jg4175	GO:0005618
jg4175	GO:0005737
jg4175	GO:0005829
jg4175	GO:0044444
jg32534	GO:0005737
jg32534	GO:0043231
jg32534	GO:0044444
jg32079	GO:0005737
jg32079	GO:0043231
jg32079	GO:0044444
jg2828	GO:0005635
jg2828	GO:0005737
jg2828	GO:0043231
jg4005	GO:0005737
jg4005	GO:0043231
jg4005	GO:0044444
jg26525	GO:0043231
jg32300	GO:0005737
jg32300	GO:0043231
jg32300	GO:0044444
jg16406	GO:0016021
jg32262	GO:0005737
jg32262	GO:0043231
jg32262	GO:0044444
jg33334	GO:0005737
jg33334	GO:0005783
jg33334	GO:0005794
jg33334	GO:0043231
jg33334	GO:0044444
jg27310	GO:0005737
jg27310	GO:0005829
jg27310	GO:0044444
jg32665	GO:0005635
jg32665	GO:0005694
jg32665	GO:0005737
jg32665	GO:0005783
jg32665	GO:0034708
jg32665	GO:0043231
jg32665	GO:0044444
jg33260	GO:0005737
jg33260	GO:0009521
jg33260	GO:0009579
jg33260	GO:0034357
jg33260	GO:0043231
jg33260	GO:0044436
jg33260	GO:0044444
jg15516	GO:0005737
jg15516	GO:0005794
jg15516	GO:0016021
jg15516	GO:0043231
jg15516	GO:0044444
jg35719	GO:0005737
jg35719	GO:0005829
jg35719	GO:0030529
jg35719	GO:0043231
jg35719	GO:0044444
jg4984	GO:0005694
jg4984	GO:0043231
jg32863	GO:0005737
jg32863	GO:0005783
jg32863	GO:0043231
jg32863	GO:0044444
jg15816	GO:0005737
jg15816	GO:0005794
jg15816	GO:0043231
jg15816	GO:0044444
jg32391	GO:0016021
jg35619	GO:0005737
jg35619	GO:0005783
jg35619	GO:0005794
jg35619	GO:0043231
jg35619	GO:0044444
jg32973	GO:0005737
jg32973	GO:0005794
jg32973	GO:0016021
jg32973	GO:0043231
jg32973	GO:0044444
jg8689	GO:0043231
jg33534	GO:0005737
jg32804	GO:0043231
jg35834	GO:0005694
jg35834	GO:0005737
jg35834	GO:0005783
jg35834	GO:0016021
jg35834	GO:0019866
jg35834	GO:0043231
jg35834	GO:0044444
jg33079	GO:0005737
jg33079	GO:0016021
jg33079	GO:0043231
jg33079	GO:0044444
jg9304	GO:0016021
jg32915	GO:0043231
jg32679	GO:0005737
jg32679	GO:0016021
jg32679	GO:0031968
jg32679	GO:0043231
jg32679	GO:0044444
jg32679	GO:0046930
jg26414	GO:0005694
jg26414	GO:0005737
jg26414	GO:0005794
jg26414	GO:0005829
jg26414	GO:0016021
jg26414	GO:0043231
jg26414	GO:0044444
jg33282	GO:0005618
jg29207	GO:0043231
jg33250	GO:0005737
jg33250	GO:0005829
jg33250	GO:0043231
jg33250	GO:0044444
jg28820	GO:0005737
jg28820	GO:0043231
jg28820	GO:0044444
jg23934	GO:0005737
jg23934	GO:0005929
jg23934	GO:0043231
jg23934	GO:0044444
jg35558	GO:0005737
jg35558	GO:0005829
jg35558	GO:0030529
jg35558	GO:0043231
jg35558	GO:0044444
jg33588	GO:0005737
jg33588	GO:0009521
jg33588	GO:0009579
jg33588	GO:0016021
jg33588	GO:0030076
jg33588	GO:0034357
jg33588	GO:0043231
jg33588	GO:0044436
jg33588	GO:0044444
jg32704	GO:0043231
jg26407	GO:0005737
jg26407	GO:0005829
jg26407	GO:0030117
jg26407	GO:0030132
jg26407	GO:0044444
jg32916	GO:0005737
jg32916	GO:0043231
jg32916	GO:0044444
jg34822	GO:0005737
jg34822	GO:0043231
jg34822	GO:0044444
jg33293	GO:0005737
jg33293	GO:0009579
jg33293	GO:0043231
jg33293	GO:0044444
jg35771	GO:0005737
jg35771	GO:0005829
jg35771	GO:0043231
jg35771	GO:0044444
jg32560	GO:0000178
jg32560	GO:0005737
jg32560	GO:0030529
jg32560	GO:0043231
jg32560	GO:0044444
jg33422	GO:0016021
jg33288	GO:0005737
jg33288	GO:0005794
jg33288	GO:0043231
jg33288	GO:0044444
jg35997	GO:0005737
jg32477	GO:0005737
jg32477	GO:0043231
jg32477	GO:0044444
jg35683	GO:0005737
jg35683	GO:0043231
jg35683	GO:0044444
jg32302	GO:0005737
jg32302	GO:0043231
jg32302	GO:0044444
jg33562	GO:0005737
jg33562	GO:0016021
jg33562	GO:0031225
jg33562	GO:0043231
jg33562	GO:0044444
jg33562	GO:0046658
jg4552	GO:0000151
jg33435	GO:0005737
jg28857	GO:0005737
jg28857	GO:0005829
jg28857	GO:0044444
jg33297	GO:0000502
jg33297	GO:0005737
jg33297	GO:0043231
jg33297	GO:0044444
jg26475	GO:0005737
jg26475	GO:0016021
jg26475	GO:0043231
jg26475	GO:0044444
jg28352	GO:0016021
jg3972	GO:0005737
jg3972	GO:0005829
jg3972	GO:0044444
jg20728	GO:0005618
jg20728	GO:0005737
jg20728	GO:0005829
jg20728	GO:0030529
jg20728	GO:0043231
jg20728	GO:0044444
jg33115	GO:0005737
jg33115	GO:0030529
jg33115	GO:0043231
jg33115	GO:0044444
jg15185	GO:0005737
jg15185	GO:0043231
