Query	GO:EggNOG GO Molecular
jg32068	GO:0070491
jg9655	GO:0004518
jg9655	GO:0046872
jg27454	GO:0003723
jg27454	GO:0016301
jg27454	GO:0016779
jg27454	GO:0046872
jg33596	GO:0003677
jg33596	GO:0046872
jg4095	GO:0001883
jg4095	GO:0003677
jg4095	GO:0016818
jg4095	GO:0017076
jg4095	GO:0032549
jg4095	GO:0032555
jg4095	GO:0035639
jg2766	GO:0003723
jg33809	GO:0004842
jg33809	GO:0016881
jg32400	GO:0003677
jg32279	GO:0003677
jg32113	GO:0001883
jg32113	GO:0016818
jg32113	GO:0017076
jg32113	GO:0032549
jg32113	GO:0032555
jg32113	GO:0035639
jg25106	GO:0004518
jg25106	GO:0016818
jg25106	GO:0046872
jg31978	GO:0003677
jg32418	GO:0004364
jg35167	GO:0005342
jg35167	GO:0015075
jg35167	GO:0015267
jg35167	GO:0042803
jg32745	GO:0016836
jg32745	GO:0046872
jg14136	GO:0016702
jg14136	GO:0016747
jg14136	GO:0046872
jg33451	GO:0046872
jg33637	GO:0015036
jg33637	GO:0016668
jg20785	GO:0001883
jg20785	GO:0003723
jg20785	GO:0016818
jg20785	GO:0017076
jg20785	GO:0032549
jg20785	GO:0032555
jg20785	GO:0035639
jg5507	GO:0016758
jg33647	GO:0001883
jg33647	GO:0017076
jg33647	GO:0032549
jg33647	GO:0032555
jg33647	GO:0043130
jg33647	GO:0043531
jg33647	GO:0046872
jg33647	GO:0070011
jg3659	GO:0001883
jg3659	GO:0004659
jg3659	GO:0016301
jg3659	GO:0016818
jg3659	GO:0017076
jg3659	GO:0032549
jg3659	GO:0032555
jg3659	GO:0035639
jg3659	GO:0046872
jg3659	GO:0052381
jg14214	GO:0001883
jg14214	GO:0008320
jg14214	GO:0015399
jg14214	GO:0017076
jg14214	GO:0022884
jg14214	GO:0032549
jg14214	GO:0032555
jg14214	GO:0035639
jg32933	GO:0016831
jg33286	GO:0004553
jg33001	GO:0003723
jg33001	GO:0016779
jg33425	GO:0003723
jg33425	GO:0042578
jg33425	GO:0046872
jg33957	GO:0005048
jg33090	GO:0001883
jg33090	GO:0017076
jg33090	GO:0032549
jg33090	GO:0032555
jg33090	GO:0035639
jg26747	GO:0016747
jg33130	GO:0001883
jg33130	GO:0017076
jg33130	GO:0032549
jg33130	GO:0032555
jg33130	GO:0035639
jg33130	GO:0046872
jg33130	GO:0060229
jg32829	GO:0003723
jg1795	GO:0005544
jg1795	GO:0046872
jg36570	GO:0046872
jg32824	GO:0008395
jg32824	GO:0016712
jg32824	GO:0016713
jg32824	GO:0020037
jg32824	GO:0046872
jg2760	GO:0001883
jg2760	GO:0003723
jg2760	GO:0016301
jg2760	GO:0016773
jg2760	GO:0016818
jg2760	GO:0017076
jg2760	GO:0032549
jg2760	GO:0032555
jg2760	GO:0035639
jg2760	GO:0046872
jg17859	GO:0001883
jg17859	GO:0016301
jg17859	GO:0016773
jg17859	GO:0016775
jg17859	GO:0017076
jg17859	GO:0032549
jg17859	GO:0032555
jg17859	GO:0035639
jg33785	GO:0016620
jg32918	GO:0005342
jg32918	GO:0015075
jg32918	GO:0015291
jg32328	GO:0046872
jg33653	GO:0003677
jg31351	GO:0005342
jg31351	GO:0015075
jg31351	GO:0015291
jg33642	GO:0001883
jg33642	GO:0016301
jg33642	GO:0016778
jg33642	GO:0017076
jg33642	GO:0032549
jg33642	GO:0032555
jg33642	GO:0035639
jg25838	GO:0001883
jg25838	GO:0016818
jg25838	GO:0017076
jg25838	GO:0032549
jg25838	GO:0032555
jg25838	GO:0035639
jg15837	GO:0001067
jg15837	GO:0001883
jg15837	GO:0003677
jg15837	GO:0003723
jg15837	GO:0004518
jg15837	GO:0004842
jg15837	GO:0016301
jg15837	GO:0016773
jg15837	GO:0016779
jg15837	GO:0016881
jg15837	GO:0017076
jg15837	GO:0032549
jg15837	GO:0032555
jg15837	GO:0035639
jg15837	GO:0046872
jg33245	GO:0003677
jg18091	GO:0016881
jg18091	GO:0019789
jg18091	GO:0046872
jg7705	GO:0004364
jg7705	GO:0015036
jg7705	GO:0016672
jg7705	GO:0031406
jg7705	GO:0046872
jg7705	GO:1900750
jg15342	GO:0001883
jg15342	GO:0016876
jg15342	GO:0017076
jg15342	GO:0032549
jg15342	GO:0032555
jg15342	GO:0035639
jg32430	GO:0001883
jg32430	GO:0003723
jg32430	GO:0016818
jg32430	GO:0017076
jg32430	GO:0032549
jg32430	GO:0032555
jg32430	GO:0035639
jg32430	GO:0046872
jg32417	GO:0003677
jg32475	GO:0046872
jg32475	GO:0051537
jg28943	GO:0001883
jg28943	GO:0016818
jg28943	GO:0017076
jg28943	GO:0032549
jg28943	GO:0032555
jg28943	GO:0035639
jg33464	GO:0001883
jg33464	GO:0003723
jg33464	GO:0016620
jg33464	GO:0017076
jg33464	GO:0032549
jg33464	GO:0032555
jg33464	GO:0035639
jg33464	GO:0046872
jg33133	GO:0004553
jg12768	GO:0016758
jg562	GO:0008320
jg562	GO:0015075
jg562	GO:0015267
jg562	GO:0015399
jg562	GO:0022838
jg562	GO:0022884
jg33229	GO:0045330
jg33229	GO:0052689
jg33031	GO:0001883
jg33031	GO:0016818
jg33031	GO:0017076
jg33031	GO:0032549
jg33031	GO:0032555
jg33031	GO:0035639
jg29010	GO:0008168
jg29010	GO:0030695
jg33524	GO:0016783
jg33524	GO:0016979
jg33524	GO:0051539
jg33560	GO:0003723
jg33019	GO:0016747
jg33019	GO:0046872
jg32917	GO:0001883
jg32917	GO:0016301
jg32917	GO:0016773
jg32917	GO:0017076
jg32917	GO:0032549
jg32917	GO:0032555
jg32917	GO:0035639
jg684	GO:0001883
jg684	GO:0016301
jg684	GO:0016773
jg684	GO:0017076
jg684	GO:0032549
jg684	GO:0032555
jg684	GO:0035639
jg33014	GO:0003954
jg33014	GO:0016655
jg33014	GO:0046872
jg33014	GO:0051287
jg33014	GO:0051539
jg33271	GO:0020037
jg33271	GO:0046872
jg32087	GO:0050660
jg918	GO:0016702
jg918	GO:0016706
jg918	GO:0046872
jg33529	GO:0016831
jg32245	GO:0008236
jg32245	GO:0070011
jg32697	GO:0003723
jg32938	GO:0046872
jg34999	GO:0016747
jg12880	GO:0046872
jg30592	GO:0016639
jg30592	GO:0016838
jg30592	GO:0016843
jg30592	GO:0051287
jg33089	GO:0008320
jg33089	GO:0015399
jg33089	GO:0016818
jg33089	GO:0016820
jg33089	GO:0022884
jg32964	GO:0001883
jg32964	GO:0003677
jg32964	GO:0016779
jg32964	GO:0016818
jg32964	GO:0017076
jg32964	GO:0032549
jg32964	GO:0032555
jg32964	GO:0035639
jg18667	GO:0001883
jg18667	GO:0016301
jg18667	GO:0016778
jg18667	GO:0017076
jg18667	GO:0032549
jg18667	GO:0032555
jg18667	GO:0035639
jg18667	GO:0046872
jg33137	GO:0004842
jg33137	GO:0016881
jg33430	GO:0004553
jg32757	GO:0016301
jg32112	GO:0001883
jg32112	GO:0016818
jg32112	GO:0017076
jg32112	GO:0032549
jg32112	GO:0032555
jg32112	GO:0035639
jg33651	GO:0016758
jg33651	GO:0030414
jg33651	GO:0061135
jg32323	GO:0003677
jg32323	GO:0005044
jg32323	GO:0046872
jg33640	GO:0003677
jg22492	GO:0015075
jg22492	GO:0015399
jg22492	GO:0016818
jg22492	GO:0016820
jg22492	GO:0042578
jg22492	GO:0070011
jg33149	GO:0016615
jg33149	GO:0016616
jg33149	GO:0046872
jg32057	GO:0042578
jg32856	GO:0008940
jg32856	GO:0020037
jg32856	GO:0046857
jg32856	GO:0046872
jg32856	GO:0052722
jg32856	GO:0070011
jg10330	GO:0001883
jg10330	GO:0016818
jg10330	GO:0017076
jg10330	GO:0032549
jg10330	GO:0032555
jg10330	GO:0035639
jg10330	GO:0046872
jg7816	GO:0019887
jg16639	GO:0001883
jg16639	GO:0004553
jg16639	GO:0005089
jg16639	GO:0005096
jg16639	GO:0016301
jg16639	GO:0016773
jg16639	GO:0017076
jg16639	GO:0019199
jg16639	GO:0030695
jg16639	GO:0032549
jg16639	GO:0032555
jg16639	GO:0035639
jg16639	GO:0046872
jg85	GO:0003677
jg85	GO:0003723
jg85	GO:0046872
jg26204	GO:0003723
jg26204	GO:0008168
jg33657	GO:0001883
jg33657	GO:0017076
jg33657	GO:0032549
jg33657	GO:0032555
jg33657	GO:0035639
jg25230	GO:0001883
jg25230	GO:0016818
jg25230	GO:0017076
jg25230	GO:0032549
jg25230	GO:0032555
jg25230	GO:0035639
jg4359	GO:0008168
jg4359	GO:0046872
jg33144	GO:0008168
jg4923	GO:0001883
jg4923	GO:0016301
jg4923	GO:0016773
jg4923	GO:0017076
jg4923	GO:0032549
jg4923	GO:0032555
jg4923	GO:0035639
jg36828	GO:0004553
jg36828	GO:0016758
jg36828	GO:0046872
jg36828	GO:2001070
jg32118	GO:0015036
jg24061	GO:0015075
jg24061	GO:0015631
jg15163	GO:0001883
jg15163	GO:0016301
jg15163	GO:0016773
jg15163	GO:0017076
jg15163	GO:0032549
jg15163	GO:0032555
jg15163	GO:0035639
jg15163	GO:0046872
jg861	GO:0046872
jg9512	GO:0003723
jg9512	GO:0046872
jg17080	GO:0004842
jg17080	GO:0016881
jg17080	GO:0046872
jg32100	GO:0001883
jg32100	GO:0016301
jg32100	GO:0016773
jg32100	GO:0017076
jg32100	GO:0032549
jg32100	GO:0032555
jg32100	GO:0035639
jg32100	GO:0046872
jg32823	GO:0016799
jg33612	GO:0001883
jg33612	GO:0003677
jg33612	GO:0008194
jg33612	GO:0016758
jg33612	GO:0016763
jg33612	GO:0016818
jg33612	GO:0017076
jg33612	GO:0020037
jg33612	GO:0032549
jg33612	GO:0032555
jg33612	GO:0035639
jg33612	GO:0046872
jg1080	GO:0005096
jg1080	GO:0030695
jg20821	GO:0042578
jg32183	GO:0046872
jg32321	GO:0016168
jg32321	GO:0046872
jg18166	GO:0001883
jg18166	GO:0016301
jg18166	GO:0016773
jg18166	GO:0017076
jg18166	GO:0032549
jg18166	GO:0032555
jg18166	GO:0035639
jg32950	GO:0003723
jg32950	GO:0016779
jg32911	GO:0001883
jg32911	GO:0003779
jg32911	GO:0003917
jg32911	GO:0015631
jg32911	GO:0016818
jg32911	GO:0017076
jg32911	GO:0032549
jg32911	GO:0032555
jg32911	GO:0035639
jg32911	GO:0042578
jg32911	GO:0051015
jg259	GO:0001883
jg259	GO:0016301
jg259	GO:0016773
jg259	GO:0017076
jg259	GO:0032549
jg259	GO:0032555
jg259	GO:0035639
jg17329	GO:0046872
jg7108	GO:0020037
jg7108	GO:0046872
jg33577	GO:0046872
jg8636	GO:0042578
jg8636	GO:0046872
jg20866	GO:0016758
jg32333	GO:0001883
jg32333	GO:0003677
jg32333	GO:0003723
jg32333	GO:0004518
jg32333	GO:0016779
jg32333	GO:0017076
jg32333	GO:0032549
jg32333	GO:0032555
jg32333	GO:0035639
jg32333	GO:0046872
jg32333	GO:0070011
jg27640	GO:0016616
jg27640	GO:0051287
jg32968	GO:0070011
jg28332	GO:0015075
jg28332	GO:0015631
jg33458	GO:0008940
jg33458	GO:0016628
jg33458	GO:0016702
jg33458	GO:0016717
jg33458	GO:0016720
jg33458	GO:0020037
jg33458	GO:0042389
jg33458	GO:0045485
jg33458	GO:0046857
jg33458	GO:0046872
jg33458	GO:0051537
jg32608	GO:0052689
jg9922	GO:0030414
jg9922	GO:0046872
jg9922	GO:0061135
jg4848	GO:0008168
jg4848	GO:0016709
jg4848	GO:0020037
jg4848	GO:0046872
jg32651	GO:0046872
jg5253	GO:0016682
jg5253	GO:0016716
jg5253	GO:0046872
jg35593	GO:0001883
jg35593	GO:0003677
jg35593	GO:0005089
jg35593	GO:0005096
jg35593	GO:0008236
jg35593	GO:0016818
jg35593	GO:0016836
jg35593	GO:0017076
jg35593	GO:0030695
jg35593	GO:0032549
jg35593	GO:0032555
jg35593	GO:0035091
jg35593	GO:0035639
jg35593	GO:0042578
jg35593	GO:0046872
jg35593	GO:0051539
jg35593	GO:0070011
jg9453	GO:0003677
jg5539	GO:0001883
jg5539	GO:0010329
jg5539	GO:0015399
jg5539	GO:0016818
jg5539	GO:0016820
jg5539	GO:0017076
jg5539	GO:0032549
jg5539	GO:0032555
jg5539	GO:0035639
jg5539	GO:0080161
jg32061	GO:0001883
jg32061	GO:0008641
jg32061	GO:0017076
jg32061	GO:0032549
jg32061	GO:0032555
jg32061	GO:0035639
jg32205	GO:0001883
jg32205	GO:0016301
jg32205	GO:0016773
jg32205	GO:0017076
jg32205	GO:0032549
jg32205	GO:0032555
jg32205	GO:0035639
jg15988	GO:0001883
jg15988	GO:0015631
jg15988	GO:0016880
jg15988	GO:0017076
jg15988	GO:0032549
jg15988	GO:0032555
jg15988	GO:0035639
jg33148	GO:0001883
jg33148	GO:0017076
jg33148	GO:0032549
jg33148	GO:0032555
jg33148	GO:0035639
jg32498	GO:0046872
jg36553	GO:0003723
jg26069	GO:0001883
jg26069	GO:0016301
jg26069	GO:0016776
jg26069	GO:0017076
jg26069	GO:0032549
jg26069	GO:0032555
jg26069	GO:0035639
jg26069	GO:0046872
jg27575	GO:0016779
jg33633	GO:0001883
jg33633	GO:0016301
jg33633	GO:0016773
jg33633	GO:0016775
jg33633	GO:0017076
jg33633	GO:0032549
jg33633	GO:0032555
jg33633	GO:0035639
jg32947	GO:0046872
jg32612	GO:0046872
jg33321	GO:0003677
jg36666	GO:0015075
jg1047	GO:0001883
jg1047	GO:0016301
jg1047	GO:0016773
jg1047	GO:0017076
jg1047	GO:0032549
jg1047	GO:0032555
jg1047	GO:0035639
jg36457	GO:0003677
jg36457	GO:0003723
jg36457	GO:0046872
jg32366	GO:0004842
jg32366	GO:0016881
jg32025	GO:0003677
jg32025	GO:0046872
jg32520	GO:0004553
jg32722	GO:0003723
jg32109	GO:0015075
jg32109	GO:0015399
jg32109	GO:0016818
jg32109	GO:0016820
jg32109	GO:0046872
jg32385	GO:0001883
jg32385	GO:0003677
jg32385	GO:0003723
jg32385	GO:0016301
jg32385	GO:0016773
jg32385	GO:0016779
jg32385	GO:0017076
jg32385	GO:0020037
jg32385	GO:0032549
jg32385	GO:0032555
jg32385	GO:0035639
jg32385	GO:0046872
jg32037	GO:0020037
jg32037	GO:0046872
jg32836	GO:0001883
jg32836	GO:0003677
jg32836	GO:0004930
jg32836	GO:0008020
jg32836	GO:0008168
jg32836	GO:0009883
jg32836	GO:0016301
jg32836	GO:0016773
jg32836	GO:0016775
jg32836	GO:0017076
jg32836	GO:0032549
jg32836	GO:0032555
jg32836	GO:0035639
jg32836	GO:0052689
jg33626	GO:0047066
jg32395	GO:0003677
jg30050	GO:0001883
jg30050	GO:0016301
jg30050	GO:0016773
jg30050	GO:0017076
jg30050	GO:0032549
jg30050	GO:0032555
jg30050	GO:0035639
jg32960	GO:0003677
jg33482	GO:0003677
jg33482	GO:0016818
jg32600	GO:0042578
jg28025	GO:0046872
jg30932	GO:0003723
jg30932	GO:0016779
jg29939	GO:0003677
jg29939	GO:0008327
jg29939	GO:0016747
jg29939	GO:0046872
jg22452	GO:0070011
jg32990	GO:0016747
jg35350	GO:0001883
jg35350	GO:0003677
jg35350	GO:0016301
jg35350	GO:0016773
jg35350	GO:0016778
jg35350	GO:0016783
jg35350	GO:0016979
jg35350	GO:0017076
jg35350	GO:0032549
jg35350	GO:0032555
jg35350	GO:0035639
jg35350	GO:0046872
jg35350	GO:0051539
jg33000	GO:0008194
jg33000	GO:0016758
jg13805	GO:0042803
jg33091	GO:0001883
jg33091	GO:0017076
jg33091	GO:0032549
jg33091	GO:0032555
jg33091	GO:0035639
jg32049	GO:0003677
jg32049	GO:0046872
jg32661	GO:0004842
jg32661	GO:0016881
jg32661	GO:0046872
jg33602	GO:0001883
jg33602	GO:0003723
jg33602	GO:0016818
jg33602	GO:0017076
jg33602	GO:0032549
jg33602	GO:0032555
jg33602	GO:0035639
jg1255	GO:0016168
jg1255	GO:0046872
jg11688	GO:0046872
jg2393	GO:0004842
jg2393	GO:0016881
jg32443	GO:0046872
jg33033	GO:0001883
jg33033	GO:0016301
jg33033	GO:0016773
jg33033	GO:0017076
jg33033	GO:0032549
jg33033	GO:0032555
jg33033	GO:0035639
jg28129	GO:0004659
jg32958	GO:0016884
jg32773	GO:0016758
jg32773	GO:0051020
jg33099	GO:0016747
jg32457	GO:0016747
jg32457	GO:0046872
jg8640	GO:0003723
jg8640	GO:0016779
jg33076	GO:0001883
jg33076	GO:0016301
jg33076	GO:0016773
jg33076	GO:0017076
jg33076	GO:0032549
jg33076	GO:0032555
jg33076	GO:0035639
jg32198	GO:0003677
jg36164	GO:0003677
jg33536	GO:0016831
jg11931	GO:0003677
jg32493	GO:0003677
jg32493	GO:0004553
jg32493	GO:0008236
jg32493	GO:0016747
jg32493	GO:0016832
jg32493	GO:0070011
jg34073	GO:0001883
jg34073	GO:0017076
jg34073	GO:0032549
jg34073	GO:0032555
jg34073	GO:0035639
jg33669	GO:0015075
jg33669	GO:0015211
jg33669	GO:0015228
jg33669	GO:0015932
jg10499	GO:0008168
jg10042	GO:0008236
jg10042	GO:0070011
jg33527	GO:0016831
jg11661	GO:0008641
jg11661	GO:0070011
jg37317	GO:0001883
jg37317	GO:0003677
jg37317	GO:0016818
jg37317	GO:0017076
jg37317	GO:0032549
jg37317	GO:0032555
jg37317	GO:0035639
jg32089	GO:0001883
jg32089	GO:0004462
jg32089	GO:0016301
jg32089	GO:0016773
jg32089	GO:0017076
jg32089	GO:0032549
jg32089	GO:0032555
jg32089	GO:0035639
jg32089	GO:0046872
jg37084	GO:0008168
jg32440	GO:0005315
jg32440	GO:0005342
jg32440	GO:0015075
jg32440	GO:0015152
jg32440	GO:0015291
jg32440	GO:0071917
jg33160	GO:0004553
jg32919	GO:0046872
jg4886	GO:0003723
jg26632	GO:0046872
jg27303	GO:0015075
jg27303	GO:0015267
jg27303	GO:0022834
jg27303	GO:0022838
jg27303	GO:0046872
jg33059	GO:0016620
jg33059	GO:0050661
jg2391	GO:0003677
jg2391	GO:0046872
jg32957	GO:0046872
jg29493	GO:0008168
jg32654	GO:0008168
jg33101	GO:0046872
jg32603	GO:0003723
jg32603	GO:0016779
jg11084	GO:0003677
jg33013	GO:0003723
jg33013	GO:0004518
jg17132	GO:0001883
jg17132	GO:0003677
jg17132	GO:0003723
jg17132	GO:0003917
jg17132	GO:0016779
jg17132	GO:0016818
jg17132	GO:0017076
jg17132	GO:0031490
jg17132	GO:0032549
jg17132	GO:0032555
jg17132	GO:0035639
jg17132	GO:0061505
jg32726	GO:0003677
jg32726	GO:0003723
jg32726	GO:0016779
jg32726	GO:0046872
jg33139	GO:0015036
jg12628	GO:0003723
jg12628	GO:0004518
jg12628	GO:2001070
jg569	GO:0015036
jg569	GO:0016862
jg569	GO:0016864
jg856	GO:0003723
jg856	GO:0009982
jg21537	GO:0046872
jg32694	GO:0016301
jg32694	GO:0016776
jg30057	GO:0004553
jg32877	GO:0003723
jg32877	GO:0008168
jg32877	GO:0046872
jg28532	GO:0046872
jg28532	GO:0050664
jg32699	GO:0003723
jg31877	GO:0003723
jg404	GO:0016747
jg36271	GO:0004553
jg16940	GO:0003677
jg10657	GO:0003723
jg10657	GO:0008168
jg10657	GO:0016702
jg10657	GO:0016706
jg10657	GO:0046872
jg32953	GO:0001883
jg32953	GO:0016818
jg32953	GO:0017076
jg32953	GO:0032549
jg32953	GO:0032555
jg32953	GO:0035639
jg27263	GO:0003677
jg27263	GO:0046872
jg33134	GO:0001883
jg33134	GO:0017076
jg33134	GO:0032549
jg33134	GO:0032555
jg33134	GO:0035639
jg33134	GO:0046872
jg33134	GO:0060229
jg35933	GO:0016301
jg33175	GO:0004553
jg33069	GO:0008168
jg33084	GO:0001883
jg33084	GO:0016301
jg33084	GO:0016773
jg33084	GO:0017076
jg33084	GO:0032549
jg33084	GO:0032555
jg33084	GO:0035639
jg28577	GO:0001883
jg28577	GO:0003723
jg28577	GO:0016818
jg28577	GO:0017076
jg28577	GO:0032549
jg28577	GO:0032555
jg28577	GO:0035639
jg32075	GO:0001883
jg32075	GO:0016301
jg32075	GO:0016773
jg32075	GO:0017076
jg32075	GO:0032549
jg32075	GO:0032555
jg32075	GO:0035639
jg345	GO:0003677
jg33675	GO:0001883
jg33675	GO:0016301
jg33675	GO:0016773
jg33675	GO:0017076
jg33675	GO:0032549
jg33675	GO:0032555
jg33675	GO:0035639
jg32158	GO:0046872
jg32158	GO:0070011
jg32235	GO:0003677
jg32059	GO:0004512
jg25096	GO:0008168
jg25096	GO:0046872
jg3679	GO:0003677
jg33147	GO:0016747
jg36225	GO:0070011
jg32763	GO:0001883
jg32763	GO:0003677
jg32763	GO:0003723
jg32763	GO:0004518
jg32763	GO:0016779
jg32763	GO:0017076
jg32763	GO:0032549
jg32763	GO:0032555
jg32763	GO:0035639
jg32763	GO:0046872
jg32763	GO:0070011
jg36908	GO:0003677
jg36908	GO:0046872
jg32021	GO:0005372
jg32021	GO:0015267
jg32021	GO:0022838
jg32883	GO:0003677
jg32883	GO:0003723
jg32883	GO:0017025
jg1442	GO:0003677
jg1442	GO:0003723
jg32282	GO:0001883
jg32282	GO:0016818
jg32282	GO:0017076
jg32282	GO:0032549
jg32282	GO:0032555
jg32282	GO:0035639
jg32250	GO:0001883
jg32250	GO:0016818
jg32250	GO:0017076
jg32250	GO:0032549
jg32250	GO:0032555
jg32250	GO:0035639
jg32250	GO:0046872
jg33085	GO:0015036
jg33085	GO:0016862
jg33085	GO:0016864
jg32598	GO:0046872
jg25719	GO:0003677
jg25719	GO:0046872
jg23181	GO:0008168
jg23181	GO:0046872
jg4175	GO:0001883
jg4175	GO:0016818
jg4175	GO:0017076
jg4175	GO:0032549
jg4175	GO:0032555
jg4175	GO:0035639
jg32534	GO:0003723
jg32534	GO:0016779
jg32534	GO:0046872
jg32534	GO:0070011
jg32079	GO:0003677
jg32079	GO:0003723
jg2828	GO:0051020
jg4005	GO:0004553
jg4005	GO:0016758
jg26525	GO:0046872
jg32262	GO:0016616
jg32262	GO:0016818
jg32262	GO:0016857
jg32262	GO:0042578
jg11262	GO:0001883
jg11262	GO:0003677
jg11262	GO:0004842
jg11262	GO:0016818
jg11262	GO:0016881
jg11262	GO:0017076
jg11262	GO:0032549
jg11262	GO:0032555
jg11262	GO:0035639
jg31633	GO:0046872
jg27310	GO:0001883
jg27310	GO:0003677
jg27310	GO:0016818
jg27310	GO:0017076
jg27310	GO:0032549
jg27310	GO:0032555
jg27310	GO:0035639
jg32665	GO:0003677
jg32665	GO:0003714
jg32665	GO:0008168
jg32665	GO:0016922
jg32665	GO:0042974
jg32665	GO:0046872
jg32665	GO:0046966
jg32665	GO:0051427
jg33095	GO:0042578
jg9921	GO:0016763
jg9921	GO:0046872
jg33260	GO:0003723
jg33260	GO:0046872
jg12225	GO:0001883
jg12225	GO:0016301
jg12225	GO:0016773
jg12225	GO:0017076
jg12225	GO:0032549
jg12225	GO:0032555
jg12225	GO:0035639
jg15516	GO:0003677
jg15516	GO:0003723
jg15516	GO:0008194
jg15516	GO:0016298
jg15516	GO:0016758
jg15516	GO:0016779
jg15516	GO:0042578
jg15516	GO:0046872
jg15516	GO:0070011
jg11617	GO:0001883
jg11617	GO:0016818
jg11617	GO:0017076
jg11617	GO:0032549
jg11617	GO:0032555
jg11617	GO:0035639
jg4984	GO:0003677
jg4984	GO:0003723
jg4984	GO:0016779
jg4984	GO:0030695
jg4984	GO:0046872
jg33415	GO:0001883
jg33415	GO:0016301
jg33415	GO:0016773
jg33415	GO:0017076
jg33415	GO:0032549
jg33415	GO:0032555
jg33415	GO:0035639
jg15816	GO:0016702
jg15816	GO:0046872
jg32973	GO:0008194
jg32973	GO:0016758
jg8689	GO:0008168
jg8689	GO:0046872
jg20795	GO:0001671
jg20795	GO:0060590
jg33534	GO:0016831
jg32804	GO:0001883
jg32804	GO:0003723
jg32804	GO:0016818
jg32804	GO:0017076
jg32804	GO:0032549
jg32804	GO:0032555
jg32804	GO:0035639
jg35834	GO:0008940
jg35834	GO:0016628
jg35834	GO:0016702
jg35834	GO:0016717
jg35834	GO:0016720
jg35834	GO:0020037
jg35834	GO:0042389
jg35834	GO:0045485
jg35834	GO:0046857
jg35834	GO:0046872
jg35834	GO:0051537
jg33079	GO:0015075
jg33079	GO:0015291
jg32853	GO:0016662
jg32853	GO:0046872
jg1180	GO:0016818
jg1180	GO:0042578
jg1180	GO:0046872
jg29220	GO:0001883
jg29220	GO:0016301
jg29220	GO:0016773
jg29220	GO:0017076
jg29220	GO:0032549
jg29220	GO:0032555
jg29220	GO:0035639
jg32915	GO:0003677
jg32679	GO:0005342
jg32679	GO:0015075
jg32679	GO:0015267
jg32679	GO:0042803
jg26414	GO:0003677
jg26414	GO:0042578
jg16836	GO:0016702
jg16836	GO:0020037
jg16836	GO:0046872
jg33282	GO:0016682
jg33282	GO:0046872
jg29207	GO:0003677
jg18155	GO:0016780
jg33250	GO:0016616
jg28820	GO:0004738
jg28820	GO:0016624
jg28820	GO:0046872
jg32920	GO:0003677
jg32920	GO:0046872
jg23934	GO:0016818
jg33588	GO:0016168
jg33588	GO:0046872
jg32704	GO:0003677
jg32704	GO:0003723
jg32916	GO:0016298
jg32916	GO:0052689
jg35771	GO:0001883
jg35771	GO:0004842
jg35771	GO:0008641
jg35771	GO:0016881
jg35771	GO:0017076
jg35771	GO:0032549
jg35771	GO:0032555
jg35771	GO:0035639
jg32560	GO:0003677
jg32560	GO:0003723
jg32560	GO:0004518
jg33422	GO:0001883
jg33422	GO:0017076
jg33422	GO:0032549
jg33422	GO:0032555
jg33422	GO:0035639
jg33288	GO:0016831
jg33288	GO:0016836
jg34500	GO:0003723
jg35997	GO:0046872
jg35997	GO:0051539
jg32477	GO:0046872
jg32477	GO:0051537
jg35683	GO:0003995
jg35683	GO:0016634
jg35683	GO:0050660
jg33562	GO:0005372
jg33562	GO:0015267
jg33562	GO:0022838
jg19544	GO:0042578
jg33435	GO:0001883
jg33435	GO:0004019
jg33435	GO:0017076
jg33435	GO:0032549
jg33435	GO:0032555
jg33435	GO:0035639
jg33435	GO:0046872
jg10101	GO:0046872
jg33297	GO:0016790
jg33297	GO:0046872
jg33297	GO:0070011
jg32850	GO:0016706
jg32850	GO:0046872
jg33427	GO:0016831
jg26475	GO:0015075
jg26475	GO:0015291
jg26475	GO:0080139
jg28352	GO:0005342
jg28352	GO:0015075
jg28352	GO:0015291
jg3972	GO:0019888
jg33204	GO:0016717
jg33204	GO:0046872
jg33115	GO:0001883
jg33115	GO:0016301
jg33115	GO:0016773
jg33115	GO:0016818
jg33115	GO:0017076
jg33115	GO:0032549
jg33115	GO:0032555
jg33115	GO:0035639
jg15185	GO:0016298
jg15185	GO:0052689
jg16047	GO:0003677
jg32364	GO:0004842
jg32364	GO:0016881
jg31948	GO:0001883
jg31948	GO:0016301
jg31948	GO:0016773
jg31948	GO:0017076
jg31948	GO:0032549
jg31948	GO:0032555
jg31948	GO:0035639
jg33341	GO:0003677
jg32839	GO:0008168
jg32128	GO:0016747
jg32128	GO:0017076
jg32128	GO:0046872
jg32128	GO:0060590
jg21963	GO:0001883
jg21963	GO:0003723
jg21963	GO:0016876
jg21963	GO:0017076
jg21963	GO:0032549
jg21963	GO:0032555
jg21963	GO:0035639
jg15912	GO:0070011
jg32734	GO:0001883
jg32734	GO:0004842
jg32734	GO:0016881
jg32734	GO:0017076
jg32734	GO:0032549
jg32734	GO:0032555
jg32734	GO:0035639
jg27703	GO:0003723
jg12778	GO:0016298
jg12778	GO:0052689
jg11007	GO:0001883
jg11007	GO:0015075
jg11007	GO:0015291
jg11007	GO:0016301
jg11007	GO:0016773
jg11007	GO:0016775
jg11007	GO:0016781
jg11007	GO:0017076
jg11007	GO:0032549
jg11007	GO:0032555
jg11007	GO:0035639
jg11007	GO:0046872
