Query	GO:EggNOG GO Biological
jg29437	GO:0033993
jg29437	GO:0072521
jg29437	GO:0097305
jg24224	GO:0006753
jg24224	GO:0006796
jg24224	GO:0006811
jg24224	GO:0009116
jg24224	GO:0010038
jg24224	GO:0018130
jg24224	GO:0019438
jg24224	GO:0019439
jg24224	GO:0019693
jg24224	GO:0034654
jg24224	GO:0034655
jg24224	GO:0044270
jg24224	GO:0044271
jg24224	GO:0046434
jg24224	GO:0046700
jg24224	GO:0048878
jg24224	GO:0055082
jg24224	GO:0055085
jg24224	GO:0072521
jg24224	GO:0090407
jg24224	GO:1901136
jg24224	GO:1901137
jg24224	GO:1901292
jg24224	GO:1901293
jg24224	GO:1901361
jg24224	GO:1901362
jg24224	GO:1901565
jg24224	GO:1901566
jg24224	GO:1901658
jg24224	GO:1901659
jg9980	GO:0006508
jg9350	GO:0009267
jg9350	GO:0031667
jg9350	GO:0031669
jg9350	GO:0045333
jg9350	GO:0065003
jg9350	GO:0071822
jg9406	GO:0000255
jg9406	GO:0043603
jg9406	GO:0044270
jg9406	GO:0046700
jg9406	GO:1901361
jg9406	GO:1901565
jg25115	GO:0006508
jg25115	GO:0009057
jg25115	GO:0030163
jg25115	GO:0044265
jg25115	GO:0044267
jg9171	GO:0009269
jg9171	GO:0009651
jg9171	GO:0009737
jg9171	GO:0033993
jg9171	GO:0097305
jg10005	GO:0006259
jg10005	GO:0090304
jg9890	GO:0006259
jg9890	GO:0006508
jg9890	GO:0090304
jg36923	GO:0000302
jg36923	GO:0006021
jg36923	GO:0006066
jg36923	GO:0006644
jg36923	GO:0006658
jg36923	GO:0006796
jg36923	GO:0008610
jg36923	GO:0008652
jg36923	GO:0008654
jg36923	GO:0009267
jg36923	GO:0009416
jg36923	GO:0009733
jg36923	GO:0009790
jg36923	GO:0009791
jg36923	GO:0016051
jg36923	GO:0016053
jg36923	GO:0031667
jg36923	GO:0031669
jg36923	GO:0032958
jg36923	GO:0033517
jg36923	GO:0034637
jg36923	GO:0042542
jg36923	GO:0043436
jg36923	GO:0044283
jg36923	GO:0045017
jg36923	GO:0046486
jg36923	GO:0048731
jg36923	GO:0051707
jg36923	GO:0052646
jg36923	GO:0090407
jg36923	GO:1901137
jg36923	GO:1901566
jg36923	GO:1901617
jg9320	GO:0002164
jg9320	GO:0005976
jg9320	GO:0006259
jg9320	GO:0006508
jg9320	GO:0009059
jg9320	GO:0009100
jg9320	GO:0009311
jg9320	GO:0009790
jg9320	GO:0009791
jg9320	GO:0009889
jg9320	GO:0010467
jg9320	GO:0014070
jg9320	GO:0016051
jg9320	GO:0016070
jg9320	GO:0018130
jg9320	GO:0018996
jg9320	GO:0019438
jg9320	GO:0019915
jg9320	GO:0031323
jg9320	GO:0032870
jg9320	GO:0033993
jg9320	GO:0034645
jg9320	GO:0034654
jg9320	GO:0035556
jg9320	GO:0036065
jg9320	GO:0036211
jg9320	GO:0040014
jg9320	GO:0043412
jg9320	GO:0043413
jg9320	GO:0044267
jg9320	GO:0044271
jg9320	GO:0045927
jg9320	GO:0048513
jg9320	GO:0048545
jg9320	GO:0048731
jg9320	GO:0048806
jg9320	GO:0051171
jg9320	GO:0051240
jg9320	GO:0060255
jg9320	GO:0071310
jg9320	GO:0080090
jg9320	GO:0090304
jg9320	GO:1901137
jg9320	GO:1901362
jg16452	GO:0000278
jg16452	GO:0006259
jg16452	GO:0006306
jg16452	GO:0006325
jg16452	GO:0006888
jg16452	GO:0006974
jg16452	GO:0007166
jg16452	GO:0009059
jg16452	GO:0009737
jg16452	GO:0009790
jg16452	GO:0009791
jg16452	GO:0009889
jg16452	GO:0009892
jg16452	GO:0009966
jg16452	GO:0010467
jg16452	GO:0010646
jg16452	GO:0016070
jg16452	GO:0016192
jg16452	GO:0016482
jg16452	GO:0018130
jg16452	GO:0019438
jg16452	GO:0022402
jg16452	GO:0023057
jg16452	GO:0030154
jg16452	GO:0031323
jg16452	GO:0033993
jg16452	GO:0034645
jg16452	GO:0034654
jg16452	GO:0036211
jg16452	GO:0043412
jg16452	GO:0044267
jg16452	GO:0044271
jg16452	GO:0048523
jg16452	GO:0048585
jg16452	GO:0048731
jg16452	GO:0048872
jg16452	GO:0050881
jg16452	GO:0050905
jg16452	GO:0051169
jg16452	GO:0051171
jg16452	GO:0051236
jg16452	GO:0051276
jg16452	GO:0051320
jg16452	GO:0051329
jg16452	GO:0051726
jg16452	GO:0060249
jg16452	GO:0060255
jg16452	GO:0060968
jg16452	GO:0071702
jg16452	GO:0071705
jg16452	GO:0080090
jg16452	GO:0090304
jg16452	GO:0097305
jg16452	GO:1901362
jg9527	GO:0006732
jg9527	GO:0006753
jg9527	GO:0006796
jg9527	GO:0018130
jg9527	GO:0019438
jg9527	GO:0034654
jg9527	GO:0044271
jg9527	GO:0051188
jg9527	GO:0072524
jg9527	GO:0090407
jg9527	GO:1901293
jg9527	GO:1901362
jg9527	GO:1901566
jg17138	GO:0002164
jg17138	GO:0006119
jg17138	GO:0006631
jg17138	GO:0006644
jg17138	GO:0006732
jg17138	GO:0006796
jg17138	GO:0008610
jg17138	GO:0009106
jg17138	GO:0009790
jg17138	GO:0009791
jg17138	GO:0010259
jg17138	GO:0016053
jg17138	GO:0016192
jg17138	GO:0018130
jg17138	GO:0030258
jg17138	GO:0035556
jg17138	GO:0036211
jg17138	GO:0040009
jg17138	GO:0040014
jg17138	GO:0043412
jg17138	GO:0043436
jg17138	GO:0044267
jg17138	GO:0044272
jg17138	GO:0044283
jg17138	GO:0045333
jg17138	GO:0045927
jg17138	GO:0046486
jg17138	GO:0051188
jg17138	GO:0051240
jg17138	GO:1901362
jg9221	GO:0007018
jg9840	GO:0009059
jg9840	GO:0010467
jg9840	GO:0034645
jg9840	GO:0044267
jg9518	GO:0006508
jg9518	GO:0009966
jg9518	GO:0010646
jg9518	GO:0012501
jg9518	GO:0023057
jg9518	GO:0030154
jg9518	GO:0048513
jg9518	GO:0048523
jg9518	GO:0048585
jg9518	GO:0048731
jg10087	GO:0006796
jg10087	GO:0023014
jg10087	GO:0036211
jg10087	GO:0043412
jg10087	GO:0044267
jg9202	GO:0006796
jg9202	GO:0008544
jg9202	GO:0009791
jg9202	GO:0010440
jg9202	GO:0031323
jg9202	GO:0048513
jg9202	GO:0048731
jg9202	GO:0051338
jg9202	GO:0051726
jg9202	GO:0060255
jg9202	GO:0080090
jg9907	GO:0009791
jg9907	GO:0048522
jg9907	GO:0048731
jg9907	GO:0048827
jg9907	GO:0051302
jg35368	GO:0005976
jg35368	GO:0005996
jg35368	GO:0008544
jg35368	GO:0009059
jg35368	GO:0010015
jg35368	GO:0016051
jg35368	GO:0030154
jg35368	GO:0033692
jg35368	GO:0034637
jg35368	GO:0034645
jg35368	GO:0044036
jg35368	GO:0044264
jg35368	GO:0048229
jg35368	GO:0048513
jg35368	GO:0048731
jg35368	GO:0060429
jg159	GO:0006796
jg15379	GO:0009059
jg15379	GO:0009631
jg15379	GO:0009737
jg15379	GO:0009889
jg15379	GO:0009893
jg15379	GO:0010467
jg15379	GO:0016070
jg15379	GO:0018130
jg15379	GO:0019438
jg15379	GO:0031323
jg15379	GO:0032870
jg15379	GO:0033993
jg15379	GO:0034645
jg15379	GO:0034654
jg15379	GO:0044271
jg15379	GO:0048522
jg15379	GO:0051171
jg15379	GO:0060255
jg15379	GO:0071310
jg15379	GO:0080090
jg15379	GO:0090304
jg15379	GO:0097305
jg15379	GO:1901362
jg15379	GO:1901701
jg35256	GO:0006259
jg35256	GO:0008643
jg35256	GO:0009059
jg35256	GO:0034645
jg35256	GO:0048878
jg35256	GO:0055085
jg35256	GO:0071702
jg35256	GO:0090304
jg25114	GO:0006811
jg1115	GO:0006508
jg1048	GO:0006796
jg876	GO:0006753
jg876	GO:0006796
jg876	GO:0006811
jg876	GO:0009116
jg876	GO:0018130
jg876	GO:0019438
jg876	GO:0019439
jg876	GO:0019684
jg876	GO:0019693
jg876	GO:0034654
jg876	GO:0034655
jg876	GO:0044270
jg876	GO:0044271
jg876	GO:0046434
jg876	GO:0046700
jg876	GO:0055085
jg876	GO:0072521
jg876	GO:0090407
jg876	GO:1901136
jg876	GO:1901137
jg876	GO:1901292
jg876	GO:1901293
jg876	GO:1901361
jg876	GO:1901362
jg876	GO:1901565
jg876	GO:1901566
jg876	GO:1901658
jg876	GO:1901659
jg36755	GO:0008652
jg36755	GO:0009692
jg36755	GO:0009835
jg36755	GO:0016053
jg36755	GO:0043436
jg36755	GO:0043450
jg36755	GO:0044283
jg36755	GO:0048731
jg36755	GO:0071695
jg36755	GO:1900674
jg36755	GO:1901566
jg36755	GO:1901605
jg170	GO:0009059
jg170	GO:0010467
jg170	GO:0034645
jg170	GO:0044267
jg16525	GO:0009651
jg16525	GO:0015031
jg16525	GO:0016192
jg16525	GO:0045184
jg16525	GO:0071702
jg763	GO:0036211
jg763	GO:0043412
jg763	GO:0044267
jg465	GO:0000278
jg465	GO:0006259
jg465	GO:0006974
jg465	GO:0007126
jg465	GO:0022402
jg465	GO:0048285
jg465	GO:0051276
jg465	GO:0090304
jg1001	GO:0055085
jg188	GO:0009741
jg188	GO:0014070
jg188	GO:0033993
jg188	GO:0097305
jg1077	GO:0006259
jg1077	GO:0006796
jg1077	GO:0009059
jg1077	GO:0009657
jg1077	GO:0034645
jg1077	GO:0036211
jg1077	GO:0043412
jg1077	GO:0044267
jg1077	GO:0048229
jg1077	GO:0051276
jg1077	GO:0090304
jg848	GO:0009059
jg848	GO:0010467
jg848	GO:0034645
jg848	GO:0044267
jg1163	GO:0044267
jg703	GO:0007031
jg703	GO:0044375
jg703	GO:0048285
jg15237	GO:0042254
jg330	GO:0006508
jg330	GO:0009894
jg330	GO:0009966
jg330	GO:0010646
jg330	GO:0015031
jg330	GO:0031323
jg330	GO:0034613
jg330	GO:0043085
jg330	GO:0043086
jg330	GO:0045184
jg330	GO:0051171
jg330	GO:0051336
jg330	GO:0071702
jg330	GO:0080090
jg383	GO:0001763
jg383	GO:0006796
jg383	GO:0006811
jg383	GO:0009737
jg383	GO:0009791
jg383	GO:0009886
jg383	GO:0009887
jg383	GO:0010015
jg383	GO:0019755
jg383	GO:0023014
jg383	GO:0033993
jg383	GO:0036211
jg383	GO:0043412
jg383	GO:0044267
jg383	GO:0048513
jg383	GO:0048645
jg383	GO:0048731
jg383	GO:0051707
jg383	GO:0055085
jg383	GO:0065003
jg383	GO:0071702
jg383	GO:0071705
jg383	GO:0071822
jg383	GO:0097305
jg1022	GO:0006796
jg1022	GO:0009889
jg1022	GO:0010467
jg1022	GO:0016070
jg1022	GO:0031323
jg1022	GO:0036211
jg1022	GO:0043412
jg1022	GO:0044267
jg1022	GO:0051171
jg1022	GO:0060255
jg1022	GO:0080090
jg1022	GO:0090304
jg12237	GO:0006508
jg12237	GO:0010941
jg12237	GO:0048522
jg12237	GO:0048523
jg235	GO:0006796
jg235	GO:0009059
jg235	GO:0010467
jg235	GO:0034645
jg235	GO:0044267
jg1201	GO:0006811
jg1201	GO:0015849
jg1201	GO:0043436
jg1201	GO:0051707
jg1201	GO:0055085
jg1201	GO:0071702
jg1201	GO:1901605
jg176	GO:0009416
jg176	GO:0015031
jg176	GO:0016482
jg176	GO:0017038
jg176	GO:0034613
jg176	GO:0045184
jg176	GO:0055085
jg176	GO:0071702
jg18966	GO:0006753
jg18966	GO:0006796
jg18966	GO:0009116
jg18966	GO:0015031
jg18966	GO:0016482
jg18966	GO:0019439
jg18966	GO:0019693
jg18966	GO:0034613
jg18966	GO:0034655
jg18966	GO:0044270
jg18966	GO:0045184
jg18966	GO:0046434
jg18966	GO:0046700
jg18966	GO:0051644
jg18966	GO:0055085
jg18966	GO:0071702
jg18966	GO:0072521
jg18966	GO:1901136
jg18966	GO:1901292
jg18966	GO:1901361
jg18966	GO:1901565
jg18966	GO:1901658
jg12170	GO:0006753
jg12170	GO:0006796
jg12170	GO:0009116
jg12170	GO:0018130
jg12170	GO:0019438
jg12170	GO:0019693
jg12170	GO:0034654
jg12170	GO:0044271
jg12170	GO:0072527
jg12170	GO:0090407
jg12170	GO:1901137
jg12170	GO:1901293
jg12170	GO:1901362
jg12170	GO:1901566
jg12170	GO:1901659
jg35173	GO:0036211
jg35173	GO:0043412
jg35173	GO:0044267
jg1157	GO:0000302
jg1157	GO:0003091
jg1157	GO:0006518
jg1157	GO:0006749
jg1157	GO:0006753
jg1157	GO:0006796
jg1157	GO:0006811
jg1157	GO:0006884
jg1157	GO:0006972
jg1157	GO:0007010
jg1157	GO:0007166
jg1157	GO:0007398
jg1157	GO:0007498
jg1157	GO:0007565
jg1157	GO:0007589
jg1157	GO:0007600
jg1157	GO:0008544
jg1157	GO:0008643
jg1157	GO:0009116
jg1157	GO:0009269
jg1157	GO:0009416
jg1157	GO:0009651
jg1157	GO:0009737
jg1157	GO:0009887
jg1157	GO:0009914
jg1157	GO:0010015
jg1157	GO:0010038
jg1157	GO:0010467
jg1157	GO:0010941
jg1157	GO:0012501
jg1157	GO:0014070
jg1157	GO:0014074
jg1157	GO:0015669
jg1157	GO:0015849
jg1157	GO:0015850
jg1157	GO:0016050
jg1157	GO:0016070
jg1157	GO:0016337
jg1157	GO:0018130
jg1157	GO:0019438
jg1157	GO:0019439
jg1157	GO:0019693
jg1157	GO:0019755
jg1157	GO:0021537
jg1157	GO:0021591
jg1157	GO:0021670
jg1157	GO:0022600
jg1157	GO:0022603
jg1157	GO:0023061
jg1157	GO:0030036
jg1157	GO:0030154
jg1157	GO:0030185
jg1157	GO:0030900
jg1157	GO:0030952
jg1157	GO:0031667
jg1157	GO:0032355
jg1157	GO:0032526
jg1157	GO:0032835
jg1157	GO:0032870
jg1157	GO:0032984
jg1157	GO:0033326
jg1157	GO:0033993
jg1157	GO:0034097
jg1157	GO:0034599
jg1157	GO:0034654
jg1157	GO:0034655
jg1157	GO:0035295
jg1157	GO:0036293
jg1157	GO:0040017
jg1157	GO:0042044
jg1157	GO:0042060
jg1157	GO:0042127
jg1157	GO:0042542
jg1157	GO:0042631
jg1157	GO:0043086
jg1157	GO:0043434
jg1157	GO:0043436
jg1157	GO:0043603
jg1157	GO:0044057
jg1157	GO:0044241
jg1157	GO:0044270
jg1157	GO:0044271
jg1157	GO:0046434
jg1157	GO:0046662
jg1157	GO:0046683
jg1157	GO:0046700
jg1157	GO:0046903
jg1157	GO:0048229
jg1157	GO:0048469
jg1157	GO:0048477
jg1157	GO:0048513
jg1157	GO:0048522
jg1157	GO:0048523
jg1157	GO:0048545
jg1157	GO:0048588
jg1157	GO:0048731
jg1157	GO:0048878
jg1157	GO:0050891
jg1157	GO:0051049
jg1157	GO:0051050
jg1157	GO:0051094
jg1157	GO:0051128
jg1157	GO:0051240
jg1157	GO:0051270
jg1157	GO:0051336
jg1157	GO:0051591
jg1157	GO:0051702
jg1157	GO:0051707
jg1157	GO:0051817
jg1157	GO:0055085
jg1157	GO:0060429
jg1157	GO:0065003
jg1157	GO:0070293
jg1157	GO:0070633
jg1157	GO:0071241
jg1157	GO:0071260
jg1157	GO:0071310
jg1157	GO:0071391
jg1157	GO:0071417
jg1157	GO:0071453
jg1157	GO:0071456
jg1157	GO:0071462
jg1157	GO:0071470
jg1157	GO:0071478
jg1157	GO:0071702
jg1157	GO:0071705
jg1157	GO:0071731
jg1157	GO:0071805
jg1157	GO:0071822
jg1157	GO:0072006
jg1157	GO:0072012
jg1157	GO:0072044
jg1157	GO:0072521
jg1157	GO:0090304
jg1157	GO:0090407
jg1157	GO:0097205
jg1157	GO:0097305
jg1157	GO:1901136
jg1157	GO:1901137
jg1157	GO:1901292
jg1157	GO:1901293
jg1157	GO:1901361
jg1157	GO:1901362
jg1157	GO:1901565
jg1157	GO:1901566
jg1157	GO:1901652
jg1157	GO:1901654
jg1157	GO:1901658
jg1157	GO:1901699
jg1157	GO:1901701
jg1157	GO:2000026
jg1157	GO:2000145
jg15983	GO:0001763
jg15983	GO:0006796
jg15983	GO:0006811
jg15983	GO:0009737
jg15983	GO:0009791
jg15983	GO:0009886
jg15983	GO:0009887
jg15983	GO:0010015
jg15983	GO:0019755
jg15983	GO:0023014
jg15983	GO:0033993
jg15983	GO:0036211
jg15983	GO:0043412
jg15983	GO:0044267
jg15983	GO:0048513
jg15983	GO:0048645
jg15983	GO:0048731
jg15983	GO:0051707
jg15983	GO:0055085
jg15983	GO:0065003
jg15983	GO:0071702
jg15983	GO:0071705
jg15983	GO:0071822
jg15983	GO:0097305
jg284	GO:0006259
jg284	GO:0006753
jg284	GO:0006796
jg284	GO:0007126
jg284	GO:0007127
jg284	GO:0009059
jg284	GO:0009116
jg284	GO:0019439
jg284	GO:0019693
jg284	GO:0022402
jg284	GO:0034645
jg284	GO:0034655
jg284	GO:0044270
jg284	GO:0046434
jg284	GO:0046700
jg284	GO:0051276
jg284	GO:0051304
jg284	GO:0072521
jg284	GO:0090304
jg284	GO:1901136
jg284	GO:1901292
jg284	GO:1901361
jg284	GO:1901565
jg284	GO:1901658
jg1014	GO:0045454
jg27106	GO:0006766
jg27106	GO:0006778
jg27106	GO:0009110
jg27106	GO:0010189
jg27106	GO:0015995
jg27106	GO:0018130
jg27106	GO:0019438
jg27106	GO:0033013
jg27106	GO:0042362
jg27106	GO:0044271
jg27106	GO:0044283
jg27106	GO:0046148
jg27106	GO:0051188
jg27106	GO:1901362
jg27106	GO:1901566
jg2919	GO:0006259
jg2919	GO:0006974
jg2919	GO:0022402
jg2919	GO:0051276
jg2919	GO:0090304
jg5945	GO:0006066
jg5945	GO:0006259
jg5945	GO:0006325
jg5945	GO:0006720
jg5945	GO:0006753
jg5945	GO:0006796
jg5945	GO:0007166
jg5945	GO:0007186
jg5945	GO:0007602
jg5945	GO:0008544
jg5945	GO:0009059
jg5945	GO:0009308
jg5945	GO:0009416
jg5945	GO:0009583
jg5945	GO:0009585
jg5945	GO:0009630
jg5945	GO:0009638
jg5945	GO:0009649
jg5945	GO:0009753
jg5945	GO:0009791
jg5945	GO:0009889
jg5945	GO:0009892
jg5945	GO:0009893
jg5945	GO:0010017
jg5945	GO:0010467
jg5945	GO:0016053
jg5945	GO:0016070
jg5945	GO:0016999
jg5945	GO:0017000
jg5945	GO:0018130
jg5945	GO:0019438
jg5945	GO:0023014
jg5945	GO:0030653
jg5945	GO:0031323
jg5945	GO:0032870
jg5945	GO:0034645
jg5945	GO:0034654
jg5945	GO:0035556
jg5945	GO:0036211
jg5945	GO:0042044
jg5945	GO:0042316
jg5945	GO:0043412
jg5945	GO:0043436
jg5945	GO:0043455
jg5945	GO:0043603
jg5945	GO:0044106
jg5945	GO:0044267
jg5945	GO:0044271
jg5945	GO:0044272
jg5945	GO:0044283
jg5945	GO:0044550
jg5945	GO:0048513
jg5945	GO:0048522
jg5945	GO:0048523
jg5945	GO:0048731
jg5945	GO:0048878
jg5945	GO:0051171
jg5945	GO:0051276
jg5945	GO:0055082
jg5945	GO:0060255
jg5945	GO:0071310
jg5945	GO:0071478
jg5945	GO:0072339
jg5945	GO:0080090
jg5945	GO:0080134
jg5945	GO:0090304
jg5945	GO:0090407
jg5945	GO:1901293
jg5945	GO:1901362
jg5945	GO:1901566
jg5945	GO:1901701
jg5945	GO:2000026
jg962	GO:0009894
jg962	GO:0060255
jg962	GO:0080090
jg320	GO:0009059
jg320	GO:0009416
jg320	GO:0009664
jg320	GO:0009739
jg320	GO:0010119
jg320	GO:0010467
jg320	GO:0033993
jg320	GO:0034645
jg320	GO:0042545
jg320	GO:0044267
jg228	GO:0006753
jg228	GO:0006796
jg228	GO:0009112
jg228	GO:0009116
jg228	GO:0009657
jg228	GO:0009887
jg228	GO:0009965
jg228	GO:0010016
jg228	GO:0010467
jg228	GO:0016070
jg228	GO:0018130
jg228	GO:0019438
jg228	GO:0019693
jg228	GO:0034654
jg228	GO:0042254
jg228	GO:0043436
jg228	GO:0044271
jg228	GO:0046112
jg228	GO:0046148
jg228	GO:0048513
jg228	GO:0048731
jg228	GO:0048827
jg228	GO:0072521
jg228	GO:0090304
jg228	GO:0090407
jg228	GO:1901137
jg228	GO:1901293
jg228	GO:1901362
jg228	GO:1901566
jg228	GO:1901605
jg29824	GO:0000023
jg29824	GO:0005976
jg29824	GO:0006259
jg29824	GO:0006974
jg29824	GO:0009057
jg29824	GO:0009059
jg29824	GO:0009311
jg29824	GO:0010467
jg29824	GO:0016051
jg29824	GO:0016052
jg29824	GO:0016070
jg29824	GO:0018130
jg29824	GO:0019438
jg29824	GO:0034637
jg29824	GO:0034645
jg29824	GO:0034654
jg29824	GO:0044264
jg29824	GO:0044271
jg29824	GO:0044275
jg29824	GO:0044724
jg29824	GO:0046351
jg29824	GO:0090304
jg29824	GO:1901362
jg950	GO:0009059
jg950	GO:0009889
jg950	GO:0010467
jg950	GO:0016070
jg950	GO:0018130
jg950	GO:0019438
jg950	GO:0031323
jg950	GO:0034645
jg950	GO:0034654
jg950	GO:0044271
jg950	GO:0051171
jg950	GO:0060255
jg950	GO:0080090
jg950	GO:0090304
jg950	GO:1901362
jg699	GO:0046148
jg456	GO:0006811
jg456	GO:0008544
jg456	GO:0009651
jg456	GO:0009856
jg456	GO:0009860
jg456	GO:0010015
jg456	GO:0010119
jg456	GO:0030154
jg456	GO:0032989
jg456	GO:0048469
jg456	GO:0048513
jg456	GO:0048588
jg456	GO:0048731
jg456	GO:0048868
jg456	GO:0051049
jg456	GO:0055085
jg456	GO:0060429
jg456	GO:0071805
jg533	GO:0006631
jg533	GO:0008610
jg533	GO:0016053
jg533	GO:0043436
jg533	GO:0044283
jg1019	GO:0006259
jg1019	GO:0009059
jg1019	GO:0034645
jg1019	GO:0090304
jg185	GO:0009741
jg185	GO:0014070
jg185	GO:0033993
jg185	GO:0097305
jg503	GO:0006811
jg503	GO:0009267
jg503	GO:0031667
jg503	GO:0031669
jg503	GO:0055085
jg619	GO:0006796
jg619	GO:0036211
jg619	GO:0043412
jg619	GO:0044267
jg473	GO:0016070
jg473	GO:0042254
jg473	GO:0043412
jg473	GO:0090304
jg32826	GO:0006796
jg32826	GO:0007166
jg32826	GO:0007186
jg648	GO:0006259
jg648	GO:0009059
jg648	GO:0009966
jg648	GO:0010646
jg648	GO:0015031
jg648	GO:0016192
jg648	GO:0019048
jg648	GO:0034645
jg648	GO:0045184
jg648	GO:0051701
jg648	GO:0051707
jg648	GO:0051817
jg648	GO:0071702
jg648	GO:0090304
jg11912	GO:0009059
jg11912	GO:0010467
jg11912	GO:0032984
jg11912	GO:0034645
jg11912	GO:0044267
jg11912	GO:0071822
jg653	GO:0005976
jg653	GO:0009057
jg653	GO:0009059
jg653	GO:0010467
jg653	GO:0016052
jg653	GO:0032984
jg653	GO:0034645
jg653	GO:0042545
jg653	GO:0043086
jg653	GO:0044267
jg653	GO:0071822
jg24413	GO:0006796
jg811	GO:0006259
jg811	GO:0090304
jg772	GO:0006259
jg772	GO:0009059
jg772	GO:0009966
jg772	GO:0010646
jg772	GO:0015031
jg772	GO:0016192
jg772	GO:0019048
jg772	GO:0034645
jg772	GO:0045184
jg772	GO:0051701
jg772	GO:0051707
jg772	GO:0051817
jg772	GO:0071702
jg772	GO:0090304
jg16366	GO:0009059
jg16366	GO:0009416
jg16366	GO:0009664
jg16366	GO:0009739
jg16366	GO:0010119
jg16366	GO:0010467
jg16366	GO:0033993
jg16366	GO:0034645
jg16366	GO:0042545
jg16366	GO:0044267
jg20828	GO:0007018
jg20828	GO:0009664
jg20828	GO:0009832
jg20828	GO:0030198
jg20828	GO:0070726
jg207	GO:0006753
jg207	GO:0006796
jg207	GO:0009116
jg207	GO:0009741
jg207	GO:0014070
jg207	GO:0019439
jg207	GO:0019693
jg207	GO:0032870
jg207	GO:0033993
jg207	GO:0034655
jg207	GO:0042254
jg207	GO:0044270
jg207	GO:0046434
jg207	GO:0046700
jg207	GO:0048545
jg207	GO:0071310
jg207	GO:0072521
jg207	GO:0097305
jg207	GO:1901136
jg207	GO:1901292
jg207	GO:1901361
jg207	GO:1901565
jg207	GO:1901658
jg207	GO:1901701
jg759	GO:0006643
jg759	GO:0006665
jg759	GO:0009311
jg759	GO:0009887
jg759	GO:0009965
jg759	GO:0010016
jg759	GO:0016042
jg759	GO:0016137
jg759	GO:0044242
jg759	GO:0046903
jg759	GO:0048513
jg759	GO:0048731
jg759	GO:0048827
jg759	GO:0051094
jg759	GO:0051240
jg759	GO:1901136
jg759	GO:1901565
jg759	GO:1901658
jg759	GO:2000026
jg759	GO:2000243
jg34737	GO:0009889
jg34737	GO:0031323
jg34737	GO:0051171
jg34737	GO:0060255
jg34737	GO:0080090
jg601	GO:0009059
jg601	GO:0009889
jg601	GO:0010467
jg601	GO:0016070
jg601	GO:0018130
jg601	GO:0019438
jg601	GO:0031323
jg601	GO:0034645
jg601	GO:0034654
jg601	GO:0044271
jg601	GO:0051171
jg601	GO:0060255
jg601	GO:0080090
jg601	GO:0090304
jg601	GO:1901362
jg869	GO:0006631
jg869	GO:0008610
jg869	GO:0009063
jg869	GO:0009081
jg869	GO:0016053
jg869	GO:0016054
jg869	GO:0043436
jg869	GO:0044282
jg869	GO:0044283
jg869	GO:1901565
jg869	GO:1901605
jg12288	GO:0000278
jg12288	GO:0006259
jg12288	GO:0006796
jg12288	GO:0006974
jg12288	GO:0009057
jg12288	GO:0009059
jg12288	GO:0009889
jg12288	GO:0010467
jg12288	GO:0016070
jg12288	GO:0018130
jg12288	GO:0019438
jg12288	GO:0019439
jg12288	GO:0022402
jg12288	GO:0031323
jg12288	GO:0034645
jg12288	GO:0034654
jg12288	GO:0034655
jg12288	GO:0036211
jg12288	GO:0043412
jg12288	GO:0044265
jg12288	GO:0044267
jg12288	GO:0044270
jg12288	GO:0044271
jg12288	GO:0046700
jg12288	GO:0048523
jg12288	GO:0051171
jg12288	GO:0051320
jg12288	GO:0051329
jg12288	GO:0051726
jg12288	GO:0060255
jg12288	GO:0080090
jg12288	GO:0090304
jg12288	GO:1901361
jg12288	GO:1901362
jg1216	GO:0015031
jg1216	GO:0016482
jg1216	GO:0034613
jg1216	GO:0045184
jg1216	GO:0071702
jg31231	GO:0009059
jg31231	GO:0009889
jg31231	GO:0010087
jg31231	GO:0010467
jg31231	GO:0016070
jg31231	GO:0018130
jg31231	GO:0019438
jg31231	GO:0031323
jg31231	GO:0034645
jg31231	GO:0034654
jg31231	GO:0044271
jg31231	GO:0051171
jg31231	GO:0060255
jg31231	GO:0080090
jg31231	GO:0090304
jg31231	GO:1901362
jg14231	GO:0006796
jg14231	GO:0036211
jg14231	GO:0043412
jg14231	GO:0044267
jg14231	GO:0051093
jg14231	GO:0051241
jg14231	GO:2000026
jg14231	GO:2000242
jg1219	GO:0000226
jg1219	GO:0000278
jg1219	GO:0002164
jg1219	GO:0002165
jg1219	GO:0006796
jg1219	GO:0007010
jg1219	GO:0007552
jg1219	GO:0008544
jg1219	GO:0009790
jg1219	GO:0009791
jg1219	GO:0009886
jg1219	GO:0009887
jg1219	GO:0009889
jg1219	GO:0009893
jg1219	GO:0010171
jg1219	GO:0010259
jg1219	GO:0016192
jg1219	GO:0022402
jg1219	GO:0022603
jg1219	GO:0030036
jg1219	GO:0030154
jg1219	GO:0030725
jg1219	GO:0031323
jg1219	GO:0032989
jg1219	GO:0035107
jg1219	GO:0036211
jg1219	GO:0040009
jg1219	GO:0040014
jg1219	GO:0043063
jg1219	GO:0043085
jg1219	GO:0043086
jg1219	GO:0043412
jg1219	GO:0044057
jg1219	GO:0044267
jg1219	GO:0045927
jg1219	GO:0048285
jg1219	GO:0048477
jg1219	GO:0048513
jg1219	GO:0048522
jg1219	GO:0048563
jg1219	GO:0048588
jg1219	GO:0048729
jg1219	GO:0048731
jg1219	GO:0048736
jg1219	GO:0048806
jg1219	GO:0051049
jg1219	GO:0051128
jg1219	GO:0051171
